route_id,service_id,trip_id,direction_id,block_id,shape_id
383,夏季平日臨時ダイヤ_240507,b6514105568c2231705dce8bae1e7865,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,454e25e9d15d6c1cca297d0735171ed0,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,8505c855cd58c665eb5c85fc4438ba8c,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,28d5e018b4e6602b0c7c7d0060fc9e82,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,35c89c4ad899d9e1b3f1eb18fcbd29d1,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,d8baaa11986e6e2f0c6af1d9cc198a85,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,67d4bc6b017ad90730565ca8c6befef5,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,7b4cd16a82dc9b117171bc6eef07b916,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,8c65879d10c52c51b5342706f9980a91,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,bf41bbec253758cc6694bc15dd03cc35,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,76b7c66a58db7a99e304f0d2803cc377,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,674566a5a09310b4a2525703454a7ff3,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,88db132252e8d90b9745b26128aeec28,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,9e767a0c34bac48d6030b1aa6001a583,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,f0a6e43adfea8e691b26a6eba97f6478,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,ec5470c870255531d10622c9f7f6aaad,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,0c5a4980bb42f85b3f23823c129adbfa,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,726bdddca07ba7a317ef0c5e7acb50a0,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,936cd771fb61a567a2e7ba932311a754,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,36d343136750d2303b62acc7739d1f68,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,c8fc334bcc6b00964423f0513d5bcf81,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,e7d484a15d97dab05c849f4c36be280e,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,0137f5927b6ada67186fa1f07f15a040,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,8da971ccebcb405136ef43703bbdc7bc,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,c22e9db34918333bf49b91604c3118a3,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,6cbf4aef8724941daef465a35019d511,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,5b62d341e166c2e6f924d908dae43c66,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,fb4a1e9e4e7b83dacc03e6519cb15be0,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,c4de2c7e0d28ea6307774039975f0cb8,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,a8ac407376bd9435dd6b2c61accf2cf2,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,ccdc13f77a6c3af7c48071ed75bbd1b6,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,b39e7fdc50e2f77b96dd94ede4d44948,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,3bc0b69b36173bec74ed1df181dff829,,,shapes_383_1
